web_scraper_order,web_scraper_start_url,name,price,adress,image_link
"1765056303-413","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bulldog français","700 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-francais-3788228"
"1765056303-414","https://sn.coinafrique.com/categorie/chiens?page=6","Pit Bull","200 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pit-bull-3783830"
"1765056303-415","https://sn.coinafrique.com/categorie/chiens?page=6","Pitbull","200 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-3782217"
"1765056303-416","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon maltais","150 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3778149"
"1765056303-417","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pitbull","125 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3765560"
"1765056303-418","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3764064"
"1765056303-419","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots métissés berger allemand","300 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-metisses-berger-allemand-3763206"
"1765056303-420","https://sn.coinafrique.com/categorie/chiens?page=6","Husky de Sibérie","350 000CFA","Mboro, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-de-siberie-3760923"
"1765056303-421","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Boerboel","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboel-3757511"
"1765056303-422","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3756515"
"1765056303-423","https://sn.coinafrique.com/categorie/chiens?page=6","Caniche Bichon","275 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3745475"
"1765056303-424","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-3742224"
"1765056303-425","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3742171"
"1765056303-426","https://sn.coinafrique.com/categorie/chiens?page=6","Chiuawa toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiuawa-toy-3740587"
"1765056303-427","https://sn.coinafrique.com/categorie/chiens?page=6","Yorkshire toy terrier","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/yorkshire-toy-terrier-3740585"
"1765056303-428","https://sn.coinafrique.com/categorie/chiens?page=6","Bulldog français","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bulldog-francais-3740584"
"1765056303-429","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Spitz","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-3734409"
"1765056303-430","https://sn.coinafrique.com/categorie/chiens?page=6","Chien malinois","200 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3722963"
"1765056303-431","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot malinois","Prix sur demande","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3712064"
"1765056303-432","https://sn.coinafrique.com/categorie/chiens?page=6","Chien Pitbull","500 000CFA","Pout, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3702631"
"1765056303-433","https://sn.coinafrique.com/categorie/chiens?page=6","Bichon malte","95 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-malte-3701821"
"1765056303-434","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bergers allemands","250 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bergers-allemands-3698110"
"1765056303-435","https://sn.coinafrique.com/categorie/chiens?page=6","Rottweiler royal  femelle","350 000CFA","Toubab Dialao, Sénégal","https://sn.coinafrique.com/annonce/chiens/rottweiler-royal-femelle-3696751"
"1765056303-436","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Labradors","65 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3696528"
"1765056303-437","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Chowsky","600 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-chowsky-3685884"
"1765056303-438","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Caniche bichon","300 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-3680927"
"1765056303-439","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3676669"
"1765056674-440","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4268216"
"1765056674-441","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Berger Allemand","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4266819"
"1765056674-442","https://sn.coinafrique.com/categorie/chiens?page=5","Chien berger Allemand","250 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4263673"
"1765056674-443","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Malinois","Prix sur demande","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4260253"
"1765056674-444","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4257284"
"1765056674-445","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Malinois","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4255782"
"1765056674-446","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Bergers australien","650 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-australien-4242936"
"1765056674-447","https://sn.coinafrique.com/categorie/chiens?page=5","Chien  Rottweiler","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-rottweiler-4242529"
"1765056674-448","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Pitbull","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-4240673"
"1765056674-449","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","220 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4235508"
"1765056674-450","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-4227862"
"1765056674-451","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbull","100 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4226576"
"1765056674-452","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Berger allemand","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4221634"
"1765056674-453","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","190 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4220294"
"1765056674-454","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","125 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4220216"
"1765056674-455","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbulls","190 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbulls-4219520"
"1765056674-456","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbull","130 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4219240"
"1765056674-457","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-4216138"
"1765056674-458","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","175 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4209184"
"1765056674-459","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Belge","250 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-belge-4206429"
"1765056674-460","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4206427"
"1765056674-461","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Caniches","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-caniches-4206419"
"1765056674-462","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Allemand","600 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-allemand-4204043"
"1765056674-463","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Berger Allemand","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-4203333"
"1765056674-464","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4203328"
"1765056674-465","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-4198141"
"1765056674-466","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne malinois","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-malinois-4192516"
"1765056674-467","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne malinoise","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-malinoise-4191047"
"1765056674-468","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens","150 000CFA","Lac rose, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-4190505"
"1765056674-469","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot berger malinois","130 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4189681"
"1765056674-470","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Malinois","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-4186380"
"1765056674-471","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-labrador-4186378"
"1765056674-472","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Malinois","200 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4186165"
"1765056674-473","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot pitbull","100 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-4180447"
"1765056674-474","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","100 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4178317"
"1765056674-475","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots bergers allemands","200 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-4176841"
"1765056674-476","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-4174428"
"1765056674-477","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens berger allemand","200 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-4172538"
"1765056674-478","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger allemand","Prix sur demande","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4171222"
"1765056674-479","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Caniche","300 000CFA","Ngor, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4169389"
"1765056674-480","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots labrador","400 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-4167214"
"1765056674-481","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4165184"
"1765056674-482","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Malinois","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4162884"
"1765056674-483","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Malinois","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4159449"
"1765056674-484","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Malinois","150 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4158059"
"1765056674-485","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots","120 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-4149988"
"1765056674-486","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4149942"
"1765056674-487","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Jack russell","175 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-jack-russell-4142083"
"1765056674-488","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Labrador","750 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4141864"
"1765056674-489","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger Allemand","125 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4141061"
"1765056674-490","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","70 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4137626"
"1765056674-491","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","150 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4135756"
"1765056674-492","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Mal Bichon","250CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-mal-bichon-4134271"
"1765056674-493","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4131053"
"1765056674-494","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  berger","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-4130159"
"1765056674-495","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","280 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4126440"
"1765056674-496","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne Golden Retriever","700 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-golden-retriever-4126336"
"1765056674-497","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne Labrador","650 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-labrador-4126334"
"1765056674-498","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Rottweiler","1 350 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-rottweiler-4126333"
"1765056674-499","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4125861"
"1765056674-500","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger allemand","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4125859"
"1765056674-501","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Bichon","150 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-4124637"
"1765056674-502","https://sn.coinafrique.com/categorie/chiens?page=5","Chien berger allemand","140 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4121621"
"1765056674-503","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bichon maltais","130 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4118672"
