web_scraper_order,web_scraper_start_url,details,price,adress,image_link
"1765108681-611","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins de chair - bleu hollandais","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-chair-bleu-hollandais-4221943"
"1765108681-612","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Coq cochin","45 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-4218824"
"1765108681-613","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poulets brahman herminés","135 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-brahman-hermines-4212808"
"1765108681-614","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Couple lapins","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-4208070"
"1765108681-615","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin géant","50 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-4207913"
"1765108681-616","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins bleue Holland","35 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-bleue-holland-4206875"
"1765108681-617","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Cailleteaux","250CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailleteaux-4205412"
"1765108681-618","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons manteau opale","6 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-manteau-opale-4202860"
"1765108681-619","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon","20 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-4198961"
"1765108681-620","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereau","15 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-4195833"
"1765108681-621","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin metisage","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-metisage-4194884"
"1765108681-622","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Texan","70 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-texan-4193114"
"1765108681-623","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Padda de java","20 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-padda-de-java-4191356"
"1765108681-624","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins","35 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-4186084"
"1765108681-625","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Boulant de poméranie","20 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-de-pomeranie-4178981"
"1765108681-626","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Boulant de poméranie","13 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-de-pomeranie-4178980"
"1765108681-627","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons Lahore","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-lahore-4177942"
"1765108681-628","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poulet de chair","3 500CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-4172814"
"1765108681-629","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poule hollandais","8 000CFA","Touba, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-hollandais-4170233"
"1765108681-630","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4167601"
"1765108681-631","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons voyageurs","15 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-4167567"
"1765108681-632","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons voyageurs  manteau","15 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-manteau-4167562"
"1765108681-633","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons frisés milanais","200 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-frises-milanais-4165971"
"1765108681-634","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Couple pigeon","10 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeon-4159080"
"1765108681-635","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4158780"
"1765110620-636","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946879"
"1765110620-637","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur","15 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946878"
"1765110620-638","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets Fermiers","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-fermiers-4942161"
"1765110620-639","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur","25 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4936241"
"1765110620-640","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4936101"
"1765110620-641","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","couples lapins","15 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couples-lapins-4932369"
"1765110620-642","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons Voyageurs  et boulants","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-et-boulants-4920745"
"1765110620-643","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","pigeon voyageur","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4917441"
"1765110620-644","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Boulant Gaditano","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-gaditano-4884507"
"1765110620-645","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapin nain","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-4865409"
"1765110620-646","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Cochin Caillouté Et Porteur Caillouté","Prix sur demande","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-et-porteur-cailloute-4862961"
"1765110620-647","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon mondain noir","170 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-noir-4862270"
"1765110620-648","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pan indien blanc","35 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pan-indien-blanc-4860862"
"1765110620-649","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons  Texan","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-4860848"
"1765110620-650","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple pigeon mondain blanc","70 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeon-mondain-blanc-4853197"
"1765110620-651","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Paires engoura","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paires-engoura-4841263"
"1765110620-652","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Jeune Mondain 2024","150 000CFA","Thiaroye, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-mondain-2024-4840128"
"1765110620-653","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapereaux métisse Géant et Californien","15 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-metisse-geant-et-californien-4829597"
"1765110620-654","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poussin Herminé standard","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-hermine-standard-4824502"
"1765110620-655","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Mâle brahman Hierminés","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-brahman-hiermines-4824501"
"1765110620-656","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Cochin porteur caillouté paire","120 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-porteur-cailloute-paire-4818681"
"1765110620-657","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Hermines et cochins","500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/hermines-et-cochins-4817873"
"1765110620-658","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet du pays","3 500CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-du-pays-4807968"
"1765110620-659","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poule Brahma","95 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4807398"
"1765110620-660","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Jeune couple Mondain","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-couple-mondain-4800310"
"1765110620-661","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Texan pionnier","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/texan-pionnier-4800306"
"1765110620-662","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet race","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-race-4787594"
"1765110620-663","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets","2 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-4767951"
"1765110620-664","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple lapereau fauve de bourgogne","40 000CFA","Lac rose, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapereau-fauve-de-bourgogne-4751808"
"1765110620-665","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets de chair","1 500CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4696598"
"1765110620-666","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4738369"
"1765110620-667","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons voyageurs","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-4729764"
"1765110620-668","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet Nègre de soie","35 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-negre-de-soie-4723223"
"1765110620-669","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapin Angora","20 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-4714367"
"1765110620-670","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons King mâle","35 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-king-male-4704120"
"1765110620-671","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapereaux","13 500CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4703012"
"1765110620-672","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Mâle voyageur","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-male-voyageur-4690859"
"1765110620-673","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple Pigeons voyageur","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-voyageur-4690857"
"1765110620-674","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Mondain écailler","170 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-ecailler-4685152"
"1765110620-675","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets de chair","Prix sur demande","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4667518"
"1765110620-676","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Femelle andalou","250 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-andalou-4667144"
